subject,age,stimulus,trial,target,object,rt,response
28,22,b12,19,black,nogun,594,correct
28,22,w16,20,white,nogun,467,correct
28,22,w96,21,white,gun,555,incorrect
28,22,w98,22,white,gun,463,correct
28,22,b14,23,black,nogun,579,correct
28,22,w16,24,white,gun,585,correct
28,22,b07,25,black,gun,484,correct
28,22,b05,26,black,gun,583,correct
28,22,w15,27,white,gun,432,correct
28,22,b99,28,black,gun,442,correct
28,22,w97,29,white,nogun,572,correct
28,22,b90,30,black,gun,562,correct
28,22,w03,31,white,nogun,687,correct
28,22,b02,32,black,gun,569,correct
28,22,b97,33,black,nogun,636,correct
28,22,b17,34,black,nogun,666,correct
28,22,w13,35,white,gun,498,correct
28,22,b08,36,black,nogun,691,correct
28,22,w92,37,white,gun,705,correct
28,22,w07,38,white,gun,541,correct
28,22,b93,39,black,nogun,612,correct
28,22,b16,40,black,gun,516,correct
28,22,b93,41,black,gun,405,correct
28,22,w05,42,white,nogun,710,correct
28,22,b01,43,black,nogun,567,correct
28,22,b10,44,black,gun,552,correct
28,22,w13,45,white,nogun,543,correct
28,22,b91,46,black,gun,489,correct
28,22,w91,47,white,gun,561,correct
28,22,b04,48,black,gun,543,correct
28,22,w01,49,white,nogun,639,correct
28,22,w92,50,white,nogun,687,correct
28,22,w08,51,white,nogun,603,correct
28,22,w19,52,white,nogun,665,correct
28,22,w91,53,white,nogun,581,correct
28,22,b11,54,black,nogun,567,correct
28,22,w17,55,white,nogun,537,correct
28,22,b08,56,black,gun,457,correct
28,22,w97,57,white,gun,473,correct
28,22,b07,58,black,nogun,609,correct
28,22,w03,59,white,gun,712,correct
28,22,b17,60,black,gun,607,correct
28,22,b09,61,black,nogun,585,correct
28,22,w99,62,white,nogun,675,correct
28,22,b16,63,black,nogun,635,correct
28,22,w15,64,white,nogun,517,correct
28,22,w14,65,white,nogun,566,correct
28,22,b10,66,black,nogun,611,correct
28,22,b02,67,black,nogun,510,correct
28,22,w93,68,white,gun,504,correct
28,22,b98,69,black,gun,474,correct
28,22,b14,70,black,gun,564,correct
28,22,b03,71,black,gun,445,correct
28,22,b03,72,black,nogun,604,correct
28,22,b13,73,black,nogun,701,correct
28,22,w06,74,white,gun,592,correct
28,22,w02,75,white,gun,447,correct
28,22,w17,76,white,gun,538,correct
28,22,w96,77,white,nogun,679,correct
28,22,w99,78,white,gun,498,correct
28,22,w02,79,white,nogun,558,correct
28,22,w19,80,white,gun,487,correct
28,22,b92,81,black,gun,563,correct
28,22,w90,82,white,gun,455,correct
28,22,w05,83,white,gun,496,correct
28,22,b01,84,black,gun,537,correct
28,22,b97,85,black,gun,470,correct
28,22,b90,86,black,nogun,628,correct
28,22,w04,87,white,nogun,520,correct
28,22,b09,88,black,gun,616,correct
28,22,w01,89,white,gun,538,correct
28,22,w95,90,white,gun,743,correct
28,22,w04,91,white,gun,508,correct
28,22,b92,92,black,nogun,573,correct
28,22,w90,93,white,nogun,649,correct
28,22,w94,94,white,nogun,551,correct
28,22,w14,95,white,gun,527,correct
28,22,b11,96,black,gun,671,correct
28,22,b04,97,black,nogun,681,correct
28,22,b98,98,black,nogun,633,correct
28,22,b94,99,black,gun,573,correct
28,22,b05,100,black,nogun,674,correct
28,22,w08,101,white,gun,608,correct
28,22,b12,102,black,gun,478,correct
28,22,b13,103,black,gun,443,correct
28,22,b99,104,black,nogun,576,correct
28,22,b96,105,black,nogun,457,correct
28,22,b96,106,black,gun,469,correct
28,22,b95,107,black,gun,447,correct
28,22,w94,108,white,gun,503,correct
28,22,w06,109,white,nogun,738,correct
28,22,w11,110,white,nogun,556,correct
28,22,w98,111,white,nogun,479,correct
28,22,w07,112,white,nogun,547,correct
28,22,b94,113,black,nogun,539,correct
28,22,b95,114,black,nogun,535,correct
28,22,w95,115,white,nogun,413,correct
28,22,b91,116,black,nogun,531,correct
28,22,w93,117,white,nogun,527,correct
28,22,w11,118,white,gun,507,correct
